"","Wage","Age","Potential","Special","Acceleration","Aggression","Agility","Balance","Ball.control","Composure","Crossing","Curve","Dribbling","Finishing","Free.kick.accuracy","GK.diving","GK.handling","GK.kicking","GK.positioning","GK.reflexes","Heading.accuracy","Interceptions","Jumping","Long.passing","Long.shots","Marking","Penalties","Positioning","Reactions","Short.passing","Shot.power","Sliding.tackle","Sprint.speed","Stamina","Standing.tackle","Strength","Vision","Volleys","CAM","CB","CDM","CF","CM","LAM","LB","LCB","LCM","LDM","LF","LM","LS","LW","LWB","RAM","RB","RCB","RCM","RDM","RF","RM","RS","RW","RWB","ST"
"C. Kouamé Cittadella",-1.29825119245857,-1.26636758567559,0.297824930459465,-1.54332962136887,0.0891674887229492,-1.35007339419465,-0.741121312859463,-0.250687227002099,-1.19328046431765,-0.859009336833925,-1.3016513304264,-0.918095829278907,-0.352333996785447,-0.805391819808138,-1.08767567943125,1.41863566448222,0.770668903173174,-1.42291698897947,-1.12783842273333,1.07216897595212,-0.887568046728593,-1.05561333641131,-0.461096477556103,-1.20983324500463,-0.5923645164812,-0.842557022869214,-3.18717058747525,-0.512755256655851,-1.27512440549817,-0.863710003149044,-1.41316865467073,-1.19700332672719,0.0178129905655265,-0.643931628728746,-0.557097989129048,-1.26499262623354,-0.629490462679321,-1.50954692865867,-0.980246165712333,-1.45187163460468,-1.36290120175531,-0.87374939844199,-1.0996456199422,-0.980246165712333,-1.33237078047136,-1.45187163460468,-1.0996456199422,-1.36290120175531,-0.87374939844199,-1.04366747509962,-1.0753016566546,-0.961261145921041,-1.28549677248728,-0.980246165712333,-1.33237078047136,-1.45187163460468,-1.0996456199422,-1.36290120175531,-0.87374939844199,-1.04366747509962,-1.0753016566546,-0.961261145921041,-1.28549677248728,-1.0753016566546
"Gabriel Rodrigues Ventforet Kofu",-1.29825119245857,-0.827592547988521,-1.03438782665777,-1.79902783629504,-1.96180316822458,0.581254422570929,-2.90717731256346,-2.60653179328361,-0.960222078639008,-0.759896396403023,-1.75078275609747,-1.94011881369748,-2.48056585548873,-0.805391819808138,-0.870113746078225,-0.808822219399673,-0.190816791431084,0.730283906475731,1.09657481210837,-0.779150311249536,0.129192405089265,-0.698407510632865,-1.61312136533387,-1.71743099225472,-0.815092751663868,-1.16297436952508,-0.663397768166087,-1.13565722840929,-1.06188136997341,-1.07532457416898,-0.34958312405746,-0.77536213049138,-1.52843021170856,-1.13347161615684,-0.275294917525219,1.65539527813938,-1.13383760637732,-1.4213181855955,-1.78250156469187,-0.456525817974176,-1.09005630815872,-1.56418937494645,-1.4904422002401,-1.78250156469187,-1.62945948119956,-0.456525817974176,-1.4904422002401,-1.09005630815872,-1.56418937494645,-1.97335539522745,-1.0753016566546,-2.04166627553509,-1.71401768899851,-1.78250156469187,-1.62945948119956,-0.456525817974176,-1.4904422002401,-1.09005630815872,-1.56418937494645,-1.97335539522745,-1.0753016566546,-2.04166627553509,-1.71401768899851,-1.0753016566546
"B. Kavlak Evkur Yeni Malatyaspor",-0.758816873942776,-1.04698006683206,-0.867861232018117,-1.2653967790578,-0.594489396926226,-1.35007339419465,-1.34761699277658,0.724145007321287,-1.19328046431765,-1.35457403898844,-0.777664667143479,-0.603627218688576,-0.688370606054386,-0.297735282975875,-0.797593101627218,1.41863566448222,0.450173671638421,-0.192516477290781,-1.44561174199644,-1.08770352578315,0.498923478477577,-0.877010423522086,-0.195244580376619,-0.786835122296217,0.187184306658135,-0.842557022869214,0.369054748824025,-1.23947422370153,-1.16850288773579,-0.652095432129106,-0.881375889364094,-0.880772429550334,-0.709830869328164,-1.13347161615684,-1.21463848953798,-2.1872203855092,-0.528621033939721,-0.980174470279639,-0.980246165712333,-1.59406389412332,-1.4993236485536,-1.01183739374288,-1.0996456199422,-0.980246165712333,-1.33237078047136,-1.59406389412332,-1.0996456199422,-1.4993236485536,-1.01183739374288,-1.04366747509962,-1.0753016566546,-1.0963117871228,-1.28549677248728,-0.980246165712333,-1.33237078047136,-1.59406389412332,-1.0996456199422,-1.4993236485536,-1.01183739374288,-1.04366747509962,-1.0753016566546,-1.0963117871228,-1.28549677248728,-1.0753016566546
"C. Velásquez Jaguares Fútbol Club",-1.29825119245857,1.36628264044683,-2.20007398913535,-1.57112290559997,-0.936317839750814,-1.16317070224959,-1.26097475278842,0.642908987794338,-1.19328046431765,-0.759896396403023,-1.3016513304264,-1.07533013457407,-0.688370606054386,-0.297735282975875,-0.942634390529232,0.782219126230249,-1.79329294910485,0.730283906475731,-0.810065103470233,-1.39625674031676,0.129192405089265,-0.877010423522086,-0.195244580376619,-1.04063399592126,-0.481000398889867,-1.37658593396232,0.0249039098273208,-0.720389247240329,-1.80823199431007,-0.652095432129106,-0.66865878324144,-1.19700332672719,-1.07365279927501,-1.23137961364246,-1.02676977513543,-2.49462963860109,-1.53731532133572,-0.450802011900606,-1.24766463203885,-1.73625615364197,-1.63574609535189,-1.14992538904377,-1.36017667347414,-1.24766463203885,-1.62945948119956,-1.73625615364197,-1.36017667347414,-1.63574609535189,-1.14992538904377,-1.30929259513614,-1.0753016566546,-1.23136242832455,-1.71401768899851,-1.24766463203885,-1.62945948119956,-1.73625615364197,-1.36017667347414,-1.63574609535189,-1.14992538904377,-1.30929259513614,-1.0753016566546,-1.23136242832455,-1.71401768899851,-1.0753016566546
"H. Bandé KV Mechelen",-0.758816873942776,-1.48575510451913,0.46435152509912,-1.09863707367117,0.00371037801680227,-1.28777249687963,0.471870046974778,0.805381026848235,-0.72716369296037,-1.25546109855753,-1.22679609281455,-0.289158608098245,0.319739221752432,-0.424649417183941,-1.23271696833326,-1.12703048852566,-0.511312022965836,1.34548416232007,1.41434813137148,0.146509332351294,-1.34973188846398,-0.877010423522086,-1.34726946815438,0.143760747662285,-0.369636281298533,-1.2697801517437,-0.0898130365049138,-1.75855920016272,-0.635395298923891,-0.228866290089231,-0.881375889364094,-1.19700332672719,0.563545885485794,-0.839747623699986,-0.932835417934153,-1.57240187932543,-0.83122932015852,-1.15663195640598,-0.579118466222565,-1.59406389412332,-1.09005630815872,-0.735661403141099,-0.708849039644289,-0.579118466222565,-1.18382643010726,-1.59406389412332,-0.708849039644289,-1.09005630815872,-0.735661403141099,-0.645229795044838,-1.0753016566546,-0.556109222315774,-1.14265646698353,-0.579118466222565,-1.18382643010726,-1.59406389412332,-0.708849039644289,-1.09005630815872,-0.735661403141099,-0.645229795044838,-1.0753016566546,-0.556109222315774,-1.14265646698353,-1.0753016566546
"K. Ogawa Júbilo Iwata",-1.29825119245857,-1.26636758567559,0.46435152509912,-1.42659782759822,0.687367263665978,-1.66157788076974,-0.827763552847623,-0.738103344163792,-1.65939723567492,-0.363444634679414,-1.82563799370932,-0.760861523983741,-1.24843162150262,-0.678477685600072,-0.942634390529232,-0.490613950273688,-0.190816791431084,1.0378840343979,-0.492291784207132,1.07216897595212,-0.795135278381515,-1.32351770574514,-0.106627281316791,-1.8020306167964,-0.369636281298533,-0.842557022869214,-0.548680821833852,-1.13565722840929,-1.06188136997341,-1.81597557273876,-0.987734442425421,-1.09159302766824,1.01832329791935,-0.546023631243127,-1.30857284673926,-0.419617180230853,-0.93209874889812,-0.186115782711089,-1.3813738652021,-1.59406389412332,-1.90859098894847,-1.14992538904377,-1.75097325377204,-1.3813738652021,-1.48091513083546,-1.59406389412332,-1.75097325377204,-1.90859098894847,-1.14992538904377,-1.44210515515441,-1.0753016566546,-1.23136242832455,-1.57117738349477,-1.3813738652021,-1.48091513083546,-1.59406389412332,-1.75097325377204,-1.90859098894847,-1.14992538904377,-1.44210515515441,-1.0753016566546,-1.23136242832455,-1.57117738349477,-1.0753016566546
"A. Al Megbas Al Shabab",-0.219382555426982,-0.827592547988521,-0.534808042738808,-0.648385869127245,0.858281485078272,0.145148141365799,0.385227806986618,0.317964909686543,-0.377576114442412,-1.55279991985024,-0.777664667143479,-0.918095829278907,-0.576358402964739,-0.932305954016204,-0.217427946019162,1.41863566448222,-1.47279771757009,-1.11531686105729,0.461028173582172,1.07216897595212,-0.795135278381515,0.0160041409240225,-1.52450406627404,-0.279237375046125,-0.481000398889867,0.545918145972874,-0.548680821833852,-1.23947422370153,-0.955259852211031,-0.969517288659013,-0.987734442425421,0.805792355392926,0.472590402999083,0.530964341098688,-0.087426203122666,-1.6492541925984,-0.93209874889812,-1.06840321334281,-0.712827699385821,-0.456525817974176,-0.407944074167268,-0.87374939844199,-0.708849039644289,-0.712827699385821,0.00452837280555695,-0.456525817974176,-0.708849039644289,-0.407944074167268,-0.87374939844199,-0.645229795044838,-1.0753016566546,-0.69115986351753,-0.142774328457323,-0.712827699385821,0.00452837280555695,-0.456525817974176,-0.708849039644289,-0.407944074167268,-0.87374939844199,-0.645229795044838,-1.0753016566546,-0.69115986351753,-0.142774328457323,-1.0753016566546
"M. Mølvadgaard Randers FC",-1.29825119245857,-1.70514262336266,0.46435152509912,-1.28763140644269,-0.338118064807786,-1.53697608613971,-0.394552352906823,-0.00697916842125262,-0.0279885359244553,-1.55279991985024,-0.253678003860559,-0.760861523983741,-1.02440721532333,-0.805391819808138,-1.16019632388225,0.14580258797828,-1.15230248603534,-0.192516477290781,1.09657481210837,0.146509332351294,-0.980000815075671,-1.05561333641131,-0.106627281316791,0.0591611231206033,-1.14918510443787,-0.842557022869214,-0.778114714498322,-0.720389247240329,-1.70161047654769,-1.49855371620886,-0.987734442425421,-0.880772429550334,0.381634920512372,-0.350207636271888,-1.21463848953798,-0.650174120049768,-1.33557646385652,-1.50954692865867,-1.11395539887559,-1.59406389412332,-1.36290120175531,-1.01183739374288,-1.0996456199422,-1.11395539887559,-1.18382643010726,-1.59406389412332,-1.0996456199422,-1.36290120175531,-1.01183739374288,-0.91085491508136,-1.0753016566546,-0.961261145921041,-1.14265646698353,-1.11395539887559,-1.18382643010726,-1.59406389412332,-1.0996456199422,-1.36290120175531,-1.01183739374288,-0.91085491508136,-1.0753016566546,-0.961261145921041,-1.14265646698353,-1.0753016566546
"Y. Mabella La Berrichonne de Châteauroux",-1.29825119245857,-0.827592547988521,-0.534808042738808,-1.17089961267204,0.0891674887229492,1.07966160109108,-0.394552352906823,-0.331923246529048,-1.19328046431765,-0.462557575110316,-1.07708561759086,-0.918095829278907,-1.02440721532333,-0.424649417183941,-1.08767567943125,0.14580258797828,0.129678440103669,-1.42291698897947,1.09657481210837,0.146509332351294,-0.425404204993203,-0.698407510632865,-0.904182972855244,-1.04063399592126,-0.258272163707199,-0.842557022869214,-0.0898130365049138,-1.13565722840929,-1.27512440549817,-1.7101682872288,-1.3068101016094,-0.248310635196611,-0.164097974407896,-1.62301160358494,-1.21463848953798,-0.419617180230853,-0.427751605200122,-1.4213181855955,-1.11395539887559,-0.883102596530107,-1.22647875495702,-1.14992538904377,-1.36017667347414,-1.11395539887559,-1.33237078047136,-0.883102596530107,-1.36017667347414,-1.22647875495702,-1.14992538904377,-1.30929259513614,-1.0753016566546,-1.0963117871228,-1.42833707799102,-1.11395539887559,-1.33237078047136,-0.883102596530107,-1.36017667347414,-1.22647875495702,-1.14992538904377,-1.30929259513614,-1.0753016566546,-1.0963117871228,-1.42833707799102,-1.0753016566546
"B. Spencer Toronto FC",-1.29825119245857,-0.608205029144986,-1.03438782665777,-1.40436320021334,-2.47454583246146,0.581254422570929,-2.99381955255162,-2.44405975422972,-0.72716369296037,-1.55279991985024,-0.403388479084251,-0.682244371336159,-1.24843162150262,-1.18613422243234,-0.725072457176211,1.10042739535623,0.770668903173174,-0.807716733135123,0.778801492845273,0.146509332351294,0.0367596367421867,-0.162598771965199,-2.85376355217146,0.312959996745649,-0.815092751663868,-0.0949165473388586,-1.23698249982726,-0.61657225194809,-1.27512440549817,-0.123059004579262,-0.775017336302767,-0.353720934255565,-2.52894051906239,-1.81882759855618,0.0065081540786103,0.810019832136693,-0.528621033939721,-0.362573268837434,-1.11395539887559,-0.172141298936889,-0.271521627368977,-1.28801338434466,-0.708849039644289,-1.11395539887559,-1.18382643010726,-0.172141298936889,-0.708849039644289,-0.271521627368977,-1.28801338434466,-1.30929259513614,-1.0753016566546,-1.50146371072806,-1.14265646698353,-1.11395539887559,-1.18382643010726,-0.172141298936889,-0.708849039644289,-0.271521627368977,-1.28801338434466,-1.30929259513614,-1.0753016566546,-1.50146371072806,-1.14265646698353,-1.0753016566546
"J. Romero Atlético Tucumán",-1.29825119245857,-1.92453014220619,1.79656428221636,-0.726207064974342,0.516453042253684,-1.03856890761956,0.298585566998458,1.78021326117162,-1.07675127147833,-0.16521875381761,-0.103967528636868,-0.682244371336159,-1.24843162150262,-0.805391819808138,-0.217427946019162,-0.808822219399673,-0.831807254500588,-1.73051711690164,-0.810065103470233,-0.162043882182316,-0.795135278381515,-0.25190022840981,-0.195244580376619,-0.533036248671171,-0.481000398889867,0.0118892348797635,-0.204529982837148,-0.720389247240329,0.217576843175147,-0.652095432129106,-1.3068101016094,0.173330561039203,0.654501367972505,-0.643931628728746,0.0065081540786103,-2.11036807223623,-0.427751605200122,-1.15663195640598,-0.712827699385821,-0.740910337011463,-0.680788967763851,-0.735661403141099,-0.708849039644289,-0.712827699385821,-0.144015977558545,-0.740910337011463,-0.708849039644289,-0.680788967763851,-0.735661403141099,-0.645229795044838,-1.0753016566546,-0.556109222315774,-0.285614633961067,-0.712827699385821,-0.144015977558545,-0.740910337011463,-0.708849039644289,-0.680788967763851,-0.735661403141099,-0.645229795044838,-1.0753016566546,-0.556109222315774,-0.285614633961067,-1.0753016566546
"M. Sevimler Alanyaspor",-1.29825119245857,-1.48575510451913,0.131298335819811,-1.20425155374937,-0.850860729044667,-1.47467518882469,-1.34761699277658,0.642908987794338,-0.960222078639008,-1.35457403898844,-0.92737514236717,-0.682244371336159,-0.912395012233679,0.0830071196483231,-0.942634390529232,1.10042739535623,0.450173671638421,1.0378840343979,-1.76338506125954,0.455062546884904,-0.240538668299047,-0.698407510632865,0.159224615862693,-0.786835122296217,-0.815092751663868,-0.201722329557481,0.827922534152963,-0.928023237824808,-0.315530745636752,-0.863710003149044,-1.09409299548675,-0.459131233314519,-1.43747472922185,-0.643931628728746,-0.838901060732877,-2.26407269878217,-0.528621033939721,-0.803716984153295,-0.980246165712333,-1.30967937508604,-1.22647875495702,-1.01183739374288,-0.969380093176227,-0.980246165712333,-1.03528207974316,-1.30967937508604,-0.969380093176227,-1.22647875495702,-1.01183739374288,-1.04366747509962,-1.0753016566546,-1.0963117871228,-1.14265646698353,-0.980246165712333,-1.03528207974316,-1.30967937508604,-0.969380093176227,-1.22647875495702,-1.01183739374288,-1.04366747509962,-1.0753016566546,-1.0963117871228,-1.14265646698353,-1.0753016566546
"C. Stark Hamburger SV",-0.443268026008965,-1.26636758567559,-0.0352282588198439,-1.06528513259384,0.00371037801680227,-0.913967112989519,0.125301087022138,0.236728890159594,-0.72716369296037,-1.45368697941934,-0.478243716696096,-0.525010066040993,-0.2403217936958,-0.297735282975875,-0.144907301568155,1.10042739535623,-1.47279771757009,0.42268377855356,-0.810065103470233,-1.70480995485037,-2.18162680358768,-0.519804597743643,-0.195244580376619,-0.448436624129489,-0.926456869255202,-0.522139676213347,-1.6958502851562,-1.23947422370153,-1.48836744102293,-0.757902717639075,-0.66865878324144,-0.77536213049138,-0.164097974407896,-1.23137961364246,-0.463163631927771,-0.26591255368491,-0.226012747720923,-0.980174470279639,-0.712827699385821,-1.16748711556739,-0.953633861360433,-0.87374939844199,-0.839114566410258,-0.712827699385821,-1.03528207974316,-1.16748711556739,-0.839114566410258,-0.953633861360433,-0.87374939844199,-0.778042355063099,-1.0753016566546,-0.69115986351753,-0.999816161479789,-0.712827699385821,-1.03528207974316,-1.16748711556739,-0.839114566410258,-0.953633861360433,-0.87374939844199,-0.778042355063099,-1.0753016566546,-0.69115986351753,-0.999816161479789,-1.0753016566546
"C. Furlong Milton Keynes Dons",-1.29825119245857,-1.26636758567559,-0.0352282588198439,-1.01525722097785,0.260081710135243,-1.59927698345472,0.731796766939258,0.561672968267389,-0.843692885799689,-0.859009336833925,0.569729609869743,0.103927155139668,-0.352333996785447,-1.43996249084847,-1.08767567943125,-1.44523875765164,-0.831807254500588,-0.192516477290781,0.778801492845273,1.07216897595212,-1.71946296185229,-0.698407510632865,-1.34726946815438,0.820557743995741,-1.48327745721187,-0.201722329557481,-1.23698249982726,-1.55092520957825,-1.06188136997341,0.0885555664406763,-1.62588576079338,-0.77536213049138,0.29067943802566,-1.23137961364246,-0.838901060732877,-1.18814031296057,-0.125143318981323,-0.539030754963778,-0.579118466222565,-1.45187163460468,-0.817211414562142,-1.01183739374288,-0.578583512878319,-0.579118466222565,-0.738193379014952,-1.45187163460468,-0.578583512878319,-0.817211414562142,-1.01183739374288,-0.379604675008315,-1.35817262708682,-0.556109222315774,-0.571295244968556,-0.579118466222565,-0.738193379014952,-1.45187163460468,-0.578583512878319,-0.817211414562142,-1.01183739374288,-0.379604675008315,-1.35817262708682,-0.556109222315774,-0.571295244968556,-1.35817262708682
"J. Cisotti La Spezia",-1.29825119245857,-0.169429991457917,-1.20091442129743,-1.10419573051739,-0.167203843395492,-1.66157788076974,0.471870046974778,0.155492870632645,-0.494105307281731,-0.264331694248512,1.09371627315266,-0.210541455450663,-0.128309590606154,-1.3130483566404,-0.362469234921176,-0.808822219399673,1.09116413470793,-1.73051711690164,0.778801492845273,-0.162043882182316,-1.34973188846398,-0.787708967077475,-1.96759056157318,-0.956034371379581,-0.5923645164812,-0.735751240650592,-0.778114714498322,-0.928023237824808,-1.06188136997341,-1.7101682872288,0.0758510881878477,-0.77536213049138,0.199723955538949,-1.81882759855618,-0.7449667035316,-0.803878746595711,-1.33557646385652,-0.00965829658474473,-1.11395539887559,-1.45187163460468,-1.4993236485536,-1.01183739374288,-1.36017667347414,-1.11395539887559,-0.886737729379054,-1.45187163460468,-1.36017667347414,-1.4993236485536,-1.01183739374288,-0.778042355063099,-1.0753016566546,-0.556109222315774,-0.856975855976045,-1.11395539887559,-0.886737729379054,-1.45187163460468,-1.36017667347414,-1.4993236485536,-1.01183739374288,-0.778042355063099,-1.0753016566546,-0.556109222315774,-0.856975855976045,-1.0753016566546
"S. Otayf Al Raed",-0.443268026008965,0.269345046229153,-2.0335473944957,-0.703972437589457,-0.509032286220079,-0.0417545505792574,-0.307910112918663,0.48043694874044,-0.61063450012105,-0.0661058133867082,0.27030865942236,-0.760861523983741,-0.0162973875165074,-1.05922008822427,-1.01515503498024,-1.12703048852566,-0.190816791431084,0.11508365063139,0.14325485431907,-0.470597096715926,-1.62703019350522,1.17692307470396,-0.726948374735588,0.735958119454059,0.0758201890668016,-1.2697801517437,0.0249039098273208,-0.61657225194809,0.00433380765038776,-0.228866290089231,-1.51952720773205,-1.09159302766824,-0.982697316788297,-0.839747623699986,-0.838901060732877,-0.419617180230853,-0.0242738902417238,-0.186115782711089,-0.311699999896053,-0.740910337011463,-0.271521627368977,-0.597573407840207,-0.0575214058144418,-0.311699999896053,-0.589649028650851,-0.740910337011463,-0.0575214058144418,-0.271521627368977,-0.597573407840207,-0.379604675008315,-1.0753016566546,-0.421058581114019,-0.428454939464812,-0.311699999896053,-0.589649028650851,-0.740910337011463,-0.0575214058144418,-0.271521627368977,-0.597573407840207,-0.379604675008315,-1.0753016566546,-0.421058581114019,-0.428454939464812,-1.0753016566546
"E. Håland Molde FK",-1.29825119245857,-1.92453014220619,1.13045790365774,-0.870732142976095,-0.509032286220079,0.892758909146023,0.125301087022138,-0.413159266055997,-0.843692885799689,-1.25546109855753,-0.403388479084251,1.20456729220583,-0.576358402964739,-0.932305954016204,-0.870113746078225,-1.12703048852566,1.09116413470793,0.730283906475731,0.14325485431907,-1.08770352578315,-0.610269741687359,-1.05561333641131,-0.0180099822569629,-1.04063399592126,-0.481000398889867,-0.735751240650592,-0.319246929169383,-1.23947422370153,-1.06188136997341,-1.28693914518892,-1.09409299548675,-0.880772429550334,0.29067943802566,-1.32928761112808,-1.40250720394053,-0.189060240411938,-0.629490462679321,-0.62725949802695,-0.980246165712333,-1.02529485604875,-1.22647875495702,-1.01183739374288,-1.22991114670817,-0.980246165712333,-1.33237078047136,-1.02529485604875,-1.22991114670817,-1.22647875495702,-1.01183739374288,-1.04366747509962,-1.0753016566546,-0.961261145921041,-1.28549677248728,-0.980246165712333,-1.33237078047136,-1.02529485604875,-1.22991114670817,-1.22647875495702,-1.01183739374288,-1.04366747509962,-1.0753016566546,-0.961261145921041,-1.28549677248728,-1.0753016566546
"B. Biabi Hamilton Academical FC",0.216132396753533,-0.827592547988521,0.131298335819811,-1.25983812221158,-0.167203843395492,-1.41237429150967,-0.654479072871303,-0.738103344163792,-1.5428680428356,-0.859009336833925,-1.00223037997902,-0.603627218688576,-0.800382809144032,-0.932305954016204,-0.942634390529232,-0.490613950273688,-1.47279771757009,0.42268377855356,-0.810065103470233,0.146509332351294,0.0367596367421867,-0.877010423522086,-0.815565673795416,-0.786835122296217,0.0758201890668016,-0.842557022869214,-0.0898130365049138,-1.55092520957825,-1.16850288773579,-1.07532457416898,-0.243224570996133,-0.564541532373472,-0.527919904354741,-0.350207636271888,-0.651032346330324,-0.189060240411938,-1.13383760637732,-0.62725949802695,-1.24766463203885,-1.16748711556739,-1.36290120175531,-1.28801338434466,-1.22991114670817,-1.24766463203885,-1.18382643010726,-1.16748711556739,-1.22991114670817,-1.36290120175531,-1.28801338434466,-1.30929259513614,-1.0753016566546,-1.23136242832455,-1.28549677248728,-1.24766463203885,-1.18382643010726,-1.16748711556739,-1.22991114670817,-1.36290120175531,-1.28801338434466,-1.30929259513614,-1.0753016566546,-1.23136242832455,-1.28549677248728,-1.0753016566546
"E. Bostancı Willem II",-1.29825119245857,-0.827592547988521,-0.701334637378462,-0.881849456668537,-0.423575175513932,-1.47467518882469,-0.827763552847623,-0.494395285582945,0.205069849754183,-0.660783455972121,0.944005797928971,-0.289158608098245,0.543763627931725,0.209921253856389,-0.434989879372183,1.10042739535623,-0.831807254500588,0.42268377855356,-1.12783842273333,-1.70480995485037,-1.71946296185229,-0.698407510632865,-2.14482515969284,0.143760747662285,-1.5946415748032,0.225500799317008,0.369054748824025,-1.55092520957825,-2.87444717193387,-0.863710003149044,0.501285300433155,1.12202325256979,-0.0731424919211848,-1.62301160358494,0.382245582883716,-0.0353556138659951,-0.83122932015852,-0.362573268837434,-0.712827699385821,-0.740910337011463,-0.680788967763851,-0.735661403141099,-0.839114566410258,-0.712827699385821,-0.441104678286749,-0.740910337011463,-0.839114566410258,-0.680788967763851,-0.735661403141099,-0.512417235026576,-0.792430686222373,-0.421058581114019,-0.285614633961067,-0.712827699385821,-0.441104678286749,-0.740910337011463,-0.839114566410258,-0.680788967763851,-0.735661403141099,-0.512417235026576,-0.792430686222373,-0.421058581114019,-0.285614633961067,-0.792430686222373
"A. Muskwe Leicester City",-0.0457234929503292,-1.48575510451913,0.297824930459465,-0.659503182819687,-0.338118064807786,0.332050833310855,0.211943327010298,-0.413159266055997,-0.494105307281731,-1.05723521769573,-0.92737514236717,-0.367775760745828,-1.02440721532333,-1.05922008822427,0.21769592068688,-0.808822219399673,1.09116413470793,1.0378840343979,-1.12783842273333,0.455062546884904,-0.0556731316048913,-0.0732973155205883,-0.0180099822569629,-0.279237375046125,-1.81736980998587,0.225500799317008,-0.892831660830556,-1.13565722840929,-1.06188136997341,-0.969517288659013,-1.09409299548675,0.0679202619802497,-0.0731424919211848,0.13933235115621,-0.087426203122666,-0.0353556138659951,-0.629490462679321,-0.891945727216467,-0.980246165712333,-0.172141298936889,-0.407944074167268,-1.14992538904377,-0.839114566410258,-0.980246165712333,-0.441104678286749,-0.172141298936889,-0.839114566410258,-0.407944074167268,-1.14992538904377,-0.91085491508136,-1.0753016566546,-1.0963117871228,-0.571295244968556,-0.980246165712333,-0.441104678286749,-0.172141298936889,-0.839114566410258,-0.407944074167268,-1.14992538904377,-0.91085491508136,-1.0753016566546,-1.0963117871228,-0.571295244968556,-1.0753016566546
"M. Døhr Thychosen AC Horsens",-0.443268026008965,-1.04698006683206,-0.0352282588198439,0.335496392653917,0.516453042253684,0.0828472440507799,0.471870046974778,0.561672968267389,-0.72716369296037,-0.16521875381761,0.569729609869743,0.182544307787251,-0.576358402964739,-1.18613422243234,0.435257854039901,-0.172405681147704,0.129678440103669,-0.192516477290781,0.14325485431907,1.38072219048573,-0.887568046728593,1.35552598759319,0.513693812102006,0.143760747662285,-0.258272163707199,2.36161644368945,-2.61358585581408,-1.13565722840929,-0.635395298923891,-0.652095432129106,-1.51952720773205,3.33563953280781,0.29067943802566,0.726780336069927,3.01240758451945,-0.342764866957882,0.278334395977075,-0.362573268837434,-0.445409233059309,1.67635807480548,1.09270284061393,-0.735661403141099,-0.0575214058144418,-0.445409233059309,1.78706057717478,1.67635807480548,-0.0575214058144418,1.09270284061393,-0.735661403141099,-0.246792114990054,-1.0753016566546,-0.421058581114019,1.42846903208387,-0.445409233059309,1.78706057717478,1.67635807480548,-0.0575214058144418,1.09270284061393,-0.735661403141099,-0.246792114990054,-1.0753016566546,-0.421058581114019,1.42846903208387,-1.0753016566546
"J. O'Flynn Limerick FC",-1.29825119245857,1.8050576781339,-2.20007398913535,-1.03749184836273,0.601910152959831,-0.290958139839332,0.211943327010298,-0.900575383217689,-0.843692885799689,0.231233007905998,-0.328533241472405,-0.839478676631324,-0.464346199875093,-1.05922008822427,-0.217427946019162,-3.03628010328156,-3.07527387524386,-2.96091762859032,-3.03447833831194,-2.93902281298481,-0.517836973340281,0.283908510257855,-1.96759056157318,-0.363836999587807,-2.04009804516854,-0.201722329557481,-0.204529982837148,-0.61657225194809,-1.16850288773579,-1.39274643069889,-0.987734442425421,0.805792355392926,-0.43696442186803,0.237240348641829,0.382245582883716,-0.803878746595711,-0.0242738902417238,-0.274344525774261,-0.846536932549077,-0.314333558455533,-0.407944074167268,-0.87374939844199,-0.708849039644289,-0.846536932549077,-0.144015977558545,-0.314333558455533,-0.708849039644289,-0.407944074167268,-0.87374939844199,-0.645229795044838,-1.0753016566546,-0.826210504719286,-0.285614633961067,-0.846536932549077,-0.144015977558545,-0.314333558455533,-0.708849039644289,-0.407944074167268,-0.87374939844199,-0.645229795044838,-1.0753016566546,-0.826210504719286,-0.285614633961067,-1.0753016566546
"J. O'Hanlon St. Patrick's Athletic",-1.29825119245857,-0.827592547988521,-0.867861232018117,-1.2376034948267,0.516453042253684,-0.166356345209295,-1.17433251280026,-1.14428344179854,-0.843692885799689,-0.759896396403023,-1.52621704326194,-1.62565020310715,-1.24843162150262,-1.56687662505653,-0.942634390529232,-0.172405681147704,-0.511312022965836,1.65308429024224,0.14325485431907,-0.470597096715926,0.129192405089265,-0.698407510632865,-0.0180099822569629,-1.63283136771304,-2.04009804516854,0.439112363754252,-0.892831660830556,-0.928023237824808,-1.06188136997341,-1.28693914518892,-1.41316865467073,0.384151159157111,-0.255053456894607,0.0414243536705901,-0.651032346330324,0.272053639225891,-0.427751605200122,-1.50954692865867,-1.24766463203885,-0.314333558455533,-0.953633861360433,-1.14992538904377,-1.36017667347414,-1.24766463203885,-0.738193379014952,-0.314333558455533,-1.36017667347414,-0.953633861360433,-1.14992538904377,-1.17648003511788,-1.0753016566546,-1.23136242832455,-0.856975855976045,-1.24766463203885,-0.738193379014952,-0.314333558455533,-1.36017667347414,-0.953633861360433,-1.14992538904377,-1.17648003511788,-1.0753016566546,-1.23136242832455,-0.856975855976045,-1.0753016566546
